	z_coordinate_0	z_coordinate_1
3765	-8.275951	4.9938545
3766	-6.387187	1.3586745
3767	-10.066148	2.3557856
3768	-7.579026	0.8341467
3769	-7.927931	4.3065386
3770	-9.137848	0.9164665
3771	-10.903731	6.708406
3772	-4.4931407	0.96112996
3773	-5.271955	3.4649713
3774	-6.4858546	2.5312283
3775	-8.893402	1.5462341
3776	-8.89224	-0.060016334
3777	-6.6310825	3.0528474
3778	-4.9489264	3.1609895
3779	-4.4503922	-0.08225697
3780	-5.137397	1.795538
3781	-7.678658	4.1831117
3782	-6.240853	4.412534
3783	-7.9682803	3.9124258
3784	-3.8881679	1.0067525
3785	-7.303195	3.1909578
3786	-8.457513	3.0216806
3787	-0.18646711	1.2525345
3788	-8.874741	0.45089227
3789	-6.5144687	0.9070531
3790	-8.634358	2.2049036
3791	-5.746846	4.023509
3792	-6.429816	4.321119
3793	-10.126326	4.8659186
3794	-7.4034615	4.478536
3795	-8.655814	1.514374
3796	-10.241164	0.5441486
3797	-4.848167	0.404639
3798	-11.0657215	4.3807917
3799	-5.565504	2.5642986
3800	-7.7625384	4.0785646
3801	-8.075517	5.2139153
3802	-7.550129	5.738294
3803	-6.2377896	4.147905
3804	-7.614337	3.9207745
3805	-6.824928	1.6550446
3806	-6.7950654	3.85783
3807	-7.213796	2.424053
3808	-9.487222	-0.42219323
3809	-8.802341	1.041981
3810	-7.055012	1.2962224
3811	-7.4299407	1.9954593
3812	-10.622096	6.849414
3813	-6.781603	0.6966181
3814	-5.9107075	4.118032
3815	-10.475916	1.5701365
3816	-6.6037917	0.8575316
3817	-7.1450353	3.752218
3818	-6.9328113	3.7973895
3819	-2.521936	5.271501
3820	-7.8690186	4.9849033
3821	-10.675153	0.5603387
3822	-7.748781	-0.8924822
3823	-5.934853	4.1682158
3824	-7.202996	3.041536
3825	-11.383196	4.110389
3826	-5.986062	2.7971642
3827	-10.147068	1.0712729
3828	-9.960494	1.8677082
3829	-7.772679	1.0312107
3830	-9.160211	-3.5403383
3831	-12.353207	2.79917
3832	-5.806325	4.1820674
3833	-9.136624	1.4348493
3834	-11.4531	2.8005548
3835	-5.2116218	3.082411
3836	-6.6759586	1.8395042
3837	-5.94167	3.7761846
3838	-9.621683	3.2263653
3839	-5.4156656	2.3858402
3840	-8.06222	3.7432125
3841	-10.623045	5.3753734
3842	-6.2294445	4.2509017
3843	-6.395741	1.6680698
3844	-6.0762553	-0.0026926398
3845	-5.9690895	0.92645687
3846	-8.513331	5.2262397
3847	-6.112987	4.793145
3848	-7.6386495	3.1665244
3849	-6.739532	1.4228032
3850	-7.4709587	1.9211154
3851	-9.534645	-0.09405202
3852	-2.0059888	-4.6566486
3853	-1.1984668	0.99884176
3854	-8.350371	3.7885888
3855	-6.4116316	3.7478063
3856	-7.623391	4.1344457
3857	-4.782576	1.0673659
3858	-0.9685716	1.0686812
3859	-9.831721	0.276527
3860	-11.218566	4.3999243
3861	-6.0123777	3.5664964
3862	-9.198696	6.40526
3863	-10.481116	1.6722426
3864	-5.1091714	3.2071667
3865	-8.786078	3.500738
3866	1.0321131	0.22755043
3867	-6.0794425	4.49538
3868	-7.9288163	4.368638
3869	-7.5891924	4.200263
3870	-10.384796	2.6914358
3871	-11.4814625	4.353422
3872	-7.772246	0.24654824
3873	-2.9592168	-3.8762772
3874	-10.099624	3.938689
3875	-4.627362	0.9526365
3876	-4.81593	1.9010289
3877	-5.4845963	3.470937
3878	-6.0096	4.1456423
3879	-6.0798044	4.309178
3880	-9.912945	3.0445163
3881	-6.259146	1.7711439
3882	-9.902951	6.775313
3883	-5.0462403	2.2835612
3884	-7.8086867	4.5973234
3885	3.373516	-5.8225985
3886	-9.739031	4.595342
3887	-9.998402	4.728222
3888	-6.0843873	4.373421
3889	-9.27632	2.6745973
3890	-9.630308	1.6929281
3891	-9.061064	5.798576
3892	-6.517948	4.5003276
3893	-6.849761	0.5828207
3894	-4.42239	-1.2922328
3895	-8.377442	4.750284
3896	-4.986938	2.4994776
3897	-10.15772	1.4056535
3898	-1.6847956	2.359864
3899	-4.215681	0.76211244
3900	7.40495	-4.0376997
3901	-10.976455	2.4078271
3902	-7.952536	3.6748455
3903	-11.257299	3.1627595
3904	-8.079902	4.1614966
3905	-9.431327	0.30428845
3906	-11.314463	2.4570942
3907	-7.76642	3.2454264
3908	-9.070873	5.899512
3909	-10.544793	1.9665444
3910	-8.089623	-0.5590671
3911	-5.0661864	-0.02959913
3912	-5.5960937	3.4884176
3913	-10.616332	3.3416796
3914	-9.113083	4.528813
3915	-9.013288	1.7516553
3916	-1.4929882	4.611857
3917	-5.953661	4.0847974
3918	-7.30543	4.4842916
3919	-6.644882	5.181147
3920	-9.186055	2.5375824
3921	-10.440914	3.3965037
3922	-4.837413	2.1179204
3923	-6.8672514	0.7664807
3924	-5.9606814	4.085568
3925	-7.0583673	1.9735997
3926	-5.94986	4.6473794
3927	-5.0451818	2.9240944
3928	-10.445219	1.1983223
3929	-4.813861	1.7446835
3930	-6.277275	4.6661887
3931	-6.5441556	4.5202727
3932	-7.555634	6.4508967
3933	-9.527294	3.5890343
3934	-7.6803775	3.718262
3935	-9.730778	4.6646333
3936	-8.307282	5.908034
3937	-7.212521	1.8392246
3938	-9.089879	4.2547917
3939	-7.8281264	4.195139
3940	-9.314133	1.4169619
3941	-8.338521	4.4039903
3942	-7.208511	3.965925
3943	-7.190927	3.949009
3944	-7.159459	2.299648
3945	-9.841799	4.0853887
3946	-10.784867	2.706543
3947	-3.8976874	0.93545145
3948	-10.971777	4.4660273
3949	-5.3286705	2.532302
3950	-5.203365	2.9923842
3951	-10.922863	1.2989347
3952	-6.0471168	4.166301
3953	-6.439859	3.719065
3954	-9.011787	0.6090244
3955	-8.329025	7.2830114
3956	-6.2001204	0.5212992
3957	-9.142681	6.0311666
3958	-8.778686	5.9010706
3959	-3.824183	1.1608193
3960	-8.78048	5.305094
3961	0.66246104	1.8567343
3962	-6.404056	0.52454245
3963	-9.5502	1.0330076
3964	0.87352425	2.5163047
3965	-6.9928966	2.3536944
3966	-3.4469297	0.5524097
3967	-6.429184	0.2736929
3968	-3.741599	0.5805951
3969	-5.2837687	2.950291
3970	-9.500607	2.9418259
3971	-7.07569	2.2697341
3972	-7.188608	3.857042
3973	-6.0268264	4.1591854
3974	-9.420451	-0.21397787
3975	-11.599757	4.7346663
3976	-10.409462	0.98030293
3977	-6.5806155	5.228393
3978	-8.740419	0.15039879
3979	-10.345131	1.7596102
3980	-4.8811183	-0.30554986
3981	-6.7314844	2.2696414
3982	-8.745048	2.2115788
3983	-7.967509	4.3478456
3984	-5.6007686	0.29737753
3985	-6.377089	4.691166
3986	-5.0723114	3.3066695
3987	-5.730258	0.77089417
3988	-4.1193223	0.12641418
3989	-8.754948	3.9205005
3990	-4.911773	2.6135042
3991	-6.7563148	1.3050663
3992	-8.406055	5.590262
3993	-7.6347785	4.224426
3994	-6.4658103	1.0595086
3995	-8.9970255	3.4298782
3996	-5.0725956	1.9226224
3997	-8.113435	2.9485104
3998	-6.7338405	5.2773175
3999	-0.4876305	7.6480365
4000	2.3480067	10.068066
4001	3.6641061	10.372935
4002	2.2629886	7.879783
4003	3.8328717	13.099345
4004	3.220418	10.166876
4005	-1.0329707	14.061739
4006	4.164931	14.032814
4007	0.26932907	11.106717
4008	4.58998	12.399331
4009	-1.1036478	7.9862595
4010	2.6858537	-7.5382457
4011	2.62676	11.534955
4012	0.8321608	11.994714
4013	-1.5803025	9.415184
4014	4.1657057	12.058069
4015	1.3614366	6.7854476
4016	1.4456823	10.324711
4017	1.8042511	10.164664
4018	-2.5856209	9.940812
4019	-1.8479671	13.979076
4020	2.5829782	10.248484
4021	-1.9247408	5.3120217
4022	3.7695718	13.89565
4023	0.2719875	6.835504
4024	3.1120439	12.101571
4025	0.26012808	7.5886025
4026	-3.2983668	0.10254966
4027	1.0174087	10.083414
4028	0.8132516	8.532946
4029	3.5731976	12.629965
4030	-1.5954866	8.588655
4031	-1.2343023	13.533684
4032	0.059165537	7.592031
4033	2.0734806	11.143988
4034	1.6016424	6.2534842
4035	1.107357	7.827818
4036	1.2198117	9.090905
4037	-1.798472	8.941707
4038	1.6273879	9.76581
4039	0.96557117	15.464087
4040	0.8624525	6.882546
4041	1.4521594	7.489382
4042	3.4052536	8.730242
4043	0.8166943	6.76833
4044	-0.14010018	6.959839
4045	0.450073	10.29089
4046	2.5651271	10.099704
4047	0.9954268	7.9093304
4048	4.408095	12.274333
4049	3.1336052	11.064299
4050	1.4757402	7.572997
4051	-2.2573507	9.523364
4052	0.20789689	7.2684956
4053	-2.2345176	8.83683
4054	4.23959	8.630874
4055	1.1777819	10.255622
4056	3.6867442	10.674933
4057	-1.3386816	8.9692135
4058	-1.5716769	6.838249
4059	-0.06110218	15.409088
4060	3.7629433	10.100188
4061	3.2014134	12.824784
4062	-0.12952596	7.1770225
4063	2.0647542	10.272784
4064	3.5722566	1.94519
4065	3.5507808	-13.890212
4066	2.2505202	9.652862
4067	3.6829567	13.317996
4068	1.477938	13.065213
4069	-3.2536213	7.473606
4070	4.1532655	11.5443945
4071	1.7254229	11.022439
4072	1.0947001	9.4414425
4073	0.6537551	15.420745
4074	2.6743107	11.624561
4075	-1.4797603	8.848877
4076	0.5148395	9.124537
4077	3.2600193	11.069982
4078	-0.37817723	4.2336845
4079	-0.36622524	13.1799345
4080	3.9447682	-1.9181595
4081	3.7474654	13.176448
4082	2.7267282	6.894476
4083	-0.46926975	11.545293
4084	1.1373131	14.5876
4085	2.3071692	9.913905
4086	-3.1480405	13.418389
4087	1.0030648	6.9129186
4088	-3.2387733	9.829291
4089	-0.9626687	12.935172
4090	3.2730303	12.160929
4091	0.7505066	7.077946
4092	3.3500252	12.977208
4093	-0.6653934	12.762466
4094	-2.939127	8.825681
4095	-0.5292915	8.107378
4096	0.9673628	10.408326
4097	0.5561712	15.940684
4098	1.8334905	15.0349245
4099	1.9971154	10.146927
4100	-0.17827731	15.989797
4101	0.20413518	7.2549443
4102	-1.668952	14.32252
4103	3.026512	7.541968
4104	-3.5665467	12.714519
4105	-3.5677922	9.294981
4106	2.5264926	10.46208
4107	-0.99032205	8.222714
4108	3.1592987	7.527824
4109	-0.22512561	7.1746373
4110	0.17221826	6.96973
4111	-1.0783919	-13.690622
4112	3.4162617	9.969668
4113	-0.66399246	12.448457
4114	1.2635156	10.028085
4115	1.1120474	5.2759256
4116	-0.8606275	13.622502
4117	-0.69299203	11.389903
4118	0.3308009	7.2451377
4119	3.4749777	10.363736
4120	-5.225888	8.428432
4121	0.14919448	14.365937
4122	1.1600121	10.435377
4123	1.4743431	9.943088
4124	2.5280437	9.927836
4125	2.8122954	10.639113
4126	1.8900423	7.009505
4127	0.2499575	5.460259
4128	-2.241786	7.50052
4129	4.9453855	11.607167
4130	0.2324056	11.251506
4131	2.8884504	11.503219
4132	1.5306833	7.3401747
4133	-1.640686	13.975961
4134	3.1238387	10.64537
4135	-1.5423844	12.847943
4136	-0.92947024	13.729169
4137	-1.3940221	9.167626
4138	3.7100601	13.055678
4139	-0.072352946	6.599795
4140	-1.997791	7.2369227
4141	3.8451486	13.246497
4142	-1.7395875	8.425977
4143	3.3913684	12.012036
4144	0.16792357	6.304623
4145	-1.7530624	8.555419
4146	3.0919955	11.496359
4147	8.138805	0.5485551
4148	2.1920125	7.228241
4149	0.121277034	7.113055
4150	1.2504282	7.0522776
4151	-0.008134367	7.639519
4152	-1.480798	13.281667
4153	-7.6083665	10.521855
4154	2.5887978	9.840692
4155	1.1465263	11.282247
4156	-1.6442708	9.416207
4157	2.754567	10.488523
4158	-0.28866285	12.639827
4159	-2.4679618	-4.652057
4160	2.7577057	10.65175
4161	2.2203047	10.549884
4162	1.6246254	10.54865
4163	3.3555136	10.070451
4164	2.7148433	10.991715
4165	-0.705125	9.79972
4166	-0.04262829	6.86426
4167	3.8740656	12.662527
4168	-3.3591425	5.468623
4169	1.0672443	7.9592075
4170	1.4932915	7.50802
4171	-1.1075828	13.368245
4172	-0.17832297	16.099989
4173	2.6961524	10.807183
4174	2.2027423	11.267472
4175	-0.2417314	7.7494254
4176	2.5836697	10.776759
4177	0.28143227	7.9901166
4178	3.9183836	9.288915
4179	4.416224	12.139634
4180	1.682595	6.178743
4181	-0.09764671	7.11842
4182	-3.7263765	13.716874
4183	-0.21473718	13.068276
4184	0.5754077	6.6342564
4185	0.98864144	11.050907
4186	2.4388852	7.7937493
4187	1.666762	6.715882
4188	2.7243009	10.080799
4189	0.9029203	10.464902
4190	3.7297318	11.139787
4191	1.9997662	9.182244
4192	-0.57248986	13.656909
4193	0.29071867	7.187473
4194	1.1273599	7.383556
4195	-1.5713305	9.069213
4196	2.7806134	9.644382
4197	2.2285392	10.7897215
4198	2.357775	10.242398
4199	3.5473838	13.21919
4200	2.1463037	6.5439506
4201	4.616609	12.558675
4202	3.6373925	9.961069
4203	0.34194452	6.920421
4204	0.19780588	7.5929346
4205	-0.96193725	13.402848
4206	2.4702785	10.744706
4207	0.111994386	11.859645
4208	1.0480758	-6.828636
4209	2.4261189	10.615721
4210	-1.482929	14.057622
4211	4.2479696	-1.0089958
4212	-0.53970665	8.212337
4213	1.5923404	9.791661
4214	1.856622	7.4935555
4215	2.3870428	7.6739535
4216	2.1138241	10.126264
4217	3.8435624	13.11382
4218	-0.22649413	11.887008
4219	0.1272459	6.950814
4220	0.5914425	7.98904
4221	1.5609782	10.818282
4222	0.9583935	6.646137
4223	1.5975698	11.660399
4224	1.8065999	8.542972
4225	-1.4607341	14.028229
4226	0.5555288	11.983539
4227	0.96760297	9.847786
4228	3.5883439	13.160374
4229	-0.31590515	6.9943795
4230	2.9395664	9.97565
4231	3.196779	12.823274
4232	-6.307839	10.794696
4233	0.14098334	15.938621
4234	0.07539034	12.416863
4235	0.041340232	7.172034
4236	3.474568	12.377413
4237	3.3070097	8.980822
4238	1.878721	6.6666927
4239	2.0032365	10.952867
4240	-1.8440068	8.033792
4241	-1.260174	12.449559
4242	0.07342094	8.573414
4243	-2.1375237	8.274007
4244	3.3491955	12.769338
4245	3.3224075	12.468602
4246	3.8008552	12.878903
4247	4.708146	12.928113
4248	-9.18031	3.2525256
4249	1.6079736	7.3365846
4250	3.9906158	13.80416
4251	-2.2643385	8.085153
4252	-3.1914387	9.669025
4253	1.2018055	7.388515
4254	2.6246443	10.84867
4255	2.3376338	10.368441
4256	-2.4354434	10.099282
4257	3.9467924	13.396678
4258	3.9969118	12.119203
4259	1.2610233	9.945305
4260	3.8513932	9.044592
4261	-1.102876	11.647509
4262	-1.0113838	7.6504965
4263	3.9267726	12.949692
4264	1.0525893	10.576831
4265	0.11163205	6.8538914
4266	0.52438694	12.941165
4267	-2.0058098	8.507777
4268	0.64836764	10.725009
4269	-1.7245166	8.373549
4270	2.5299668	10.145763
4271	-1.2968105	14.744276
4272	-1.200415	8.374849
4273	1.2895329	11.318494
4274	-0.6081949	13.168514
4275	2.4381075	9.851525
4276	-8.806752	3.013209
4277	2.0170043	8.813133
4278	3.8120027	10.127241
4279	2.6140559	12.523837
4280	-0.92482615	12.623166
4281	2.0970578	10.572909
4282	4.395955	11.039601
4283	0.6835	6.998146
4284	2.5564275	8.231833
4285	-5.1578884	12.368463
4286	2.0229454	6.429609
4287	0.23660588	7.653571
4288	-1.6060529	8.415826
4289	1.7526131	10.208392
4290	3.988208	14.540346
4291	4.143722	10.016437
4292	2.4404867	10.464809
4293	2.4152687	11.176861
4294	0.067441165	7.076033
4295	-0.23290402	7.840134
4296	1.2138491	10.162917
4297	4.132691	12.517833
4298	3.1462555	10.723487
4299	-1.9285799	8.759502
4300	0.30707318	7.9400744
4301	2.1108189	10.645897
4302	0.8122216	6.9493723
4303	1.5875628	7.3274884
4304	0.055917025	7.1099744
4305	-2.263687	11.097229
4306	-0.47745407	12.823784
4307	-0.49847293	12.049551
4308	4.459316	12.512813
4309	-1.8288406	13.732649
4310	4.0624	13.544248
4311	-2.9448447	8.30735
4312	4.667726	8.960932
4313	2.6504602	10.5506935
4314	-3.0485678	10.627293
4315	8.767903	0.3029322
4316	-1.5065602	13.396045
4317	1.2456068	6.6848283
4318	-0.045849502	14.402336
4319	4.616608	10.474574
4320	-3.0126631	7.7848935
4321	-1.8153089	9.423694
4322	3.9822326	11.214019
4323	0.8399494	6.8882976
4324	2.8585184	11.762193
4325	1.8130462	6.3051677
4326	0.5727871	7.564408
4327	1.4008164	6.7429338
4328	-0.19953829	7.666407
4329	-1.6616404	8.421261
4330	-0.075786054	7.1191354
4331	1.3928639	11.372355
4332	3.86974	10.196599
4333	-0.4902652	12.93457
4334	9.731337	-0.378272
4335	1.6507206	8.830513
4336	-0.21805304	7.8752284
4337	3.1980243	12.895681
4338	2.5333655	11.397761
4339	-0.19448495	7.8781323
4340	2.230813	10.2237215
4341	2.9393055	11.373716
4342	1.1121421	12.2402115
4343	-1.22258	12.774098
4344	0.6086122	7.034372
4345	2.4714382	10.155063
4346	4.0449243	8.986538
4347	-0.80198467	11.724129
4348	-1.9100727	9.142557
4349	2.7056339	-1.7135298
4350	3.4379919	11.04416
4351	2.746399	10.390275
4352	0.3822645	7.276462
4353	-1.2138413	13.622015
4354	2.7351573	10.454396
4355	2.7017248	10.156513
4356	1.3798656	8.086363
4357	-0.7115844	12.456484
4358	0.5996594	7.8837905
4359	2.8866901	11.349224
4360	3.4210663	9.905529
4361	2.7078629	6.8053737
4362	-0.37849325	13.425555
4363	-1.3770381	9.453054
4364	2.514803	10.261251
4365	2.2453725	6.611391
4366	-1.6242427	7.535585
4367	4.3562226	12.401359
4368	0.8324946	6.8633914
4369	1.017929	-10.009526
4370	1.2266119	10.245967
4371	-1.2417969	6.681354
4372	-4.3276973	11.597737
4373	-0.043772697	7.0072885
4374	-1.1955754	9.704015
4375	1.7305015	11.330024
4376	-0.55414414	13.57263
4377	2.4657779	11.145691
4378	-0.29325062	6.9546895
4379	-0.16754562	13.302427
4380	1.7890675	9.747939
4381	-2.3038988	9.005038
4382	2.7919352	10.000039
4383	1.4603633	11.831876
4384	4.3576035	13.121657
4385	-0.6682361	8.386085
4386	1.9987067	10.13087
4387	-1.7265966	9.026804
4388	0.4184507	6.975054
4389	0.27065092	8.523241
4390	6.61179	-10.071298
4391	-1.7830032	13.636682
4392	-3.6020293	-4.966375
4393	-2.116578	9.414424
4394	2.0290418	6.302366
4395	1.0201538	6.695413
4396	3.2258055	10.501236
4397	-0.8013774	13.558209
4398	0.41088933	15.624717
4399	0.92569107	6.780584
4400	0.7904274	7.1203675
4401	-0.32373786	7.1354847
4402	1.978581	6.509332
4403	-1.4879172	12.089574
4404	1.7358068	9.201589
4405	-0.66746753	5.1808686
4406	1.8610315	-10.29731
4407	-1.4111469	13.249108
4408	1.4004378	15.726005
4409	0.91720927	11.860135
4410	-1.9601376	4.7729993
4411	-0.13263518	6.1261077
4412	-1.7995744	9.6860285
4413	-1.6219304	8.975762
4414	0.68098503	7.8334727
4415	1.0489209	6.099259
4416	-0.069414735	6.05795
4417	2.137328	6.822346
4418	2.3875608	10.122002
4419	3.6314225	10.251332
4420	0.14342207	15.710861
4421	2.8498232	11.247743
4422	2.5338304	14.300588
4423	-0.630588	12.941545
4424	3.648421	9.196221
4425	0.26277578	6.6354194
4426	2.2088063	10.809149
4427	2.899942	10.48684
4428	0.0038552862	6.157212
4429	-1.5663154	13.756631
4430	-2.4031866	6.64044
4431	-0.04396093	7.230329
4432	2.3441148	10.094903
4433	3.1540198	13.481029
4434	2.469766	-1.8575335
4435	-1.76932	13.879666
4436	-1.602993	13.956955
4437	4.2263746	-13.971153
4438	3.000084	9.900321
4439	1.8657345	9.824847
4440	0.3790236	6.341306
4441	3.5060813	10.343272
4442	2.2174559	9.079215
4443	-2.6036458	9.521371
4444	1.2108754	10.376981
4445	3.9805803	12.990346
4446	2.661103	13.257068
4447	-4.892861	-6.573893
4448	2.9976273	12.803352
4449	2.6505198	10.778531
4450	-1.4030571	14.31887
4451	1.1978692	9.604945
4452	3.15636	11.184721
4453	-0.7482558	10.998709
4454	4.363183	11.781877
4455	2.3311143	7.647863
4456	1.009685	12.357692
4457	1.1806735	7.595719
4458	2.3995557	10.301698
4459	-0.05760783	6.8496614
4460	0.93950415	6.3293996
4461	2.5166051	9.808131
4462	0.050590158	6.8811727
4463	2.7266986	10.482503
4464	-1.2241865	3.3564966
4465	-1.6833181	8.593658
4466	-2.4495294	4.946852
4467	-1.3386781	13.903892
4468	2.227674	10.78559
4469	0.8268964	7.2214675
4470	1.9138775	5.6249833
4471	0.3539256	7.23844
4472	-2.690383	8.353561
4473	-1.3348984	13.530606
4474	2.5159733	9.618045
4475	-0.22933945	16.705942
4476	1.5006545	5.8473516
4477	-2.4409502	8.531861
4478	1.0975621	10.592244
4479	2.1121995	9.196479
4480	0.36067957	11.507165
4481	-4.5201826	4.4297614
4482	-2.037286	9.342428
4483	-2.7676997	9.6077
4484	4.525416	10.246941
4485	1.0746511	10.347136
4486	-1.5275263	13.511186
4487	3.883243	9.841624
4488	-2.2105496	10.39499
4489	0.039002955	6.4799194
4490	0.12375122	6.6418653
4491	3.9858317	10.499974
4492	3.0030272	7.582889
4493	-3.8466506	7.2381854
4494	0.48627126	6.499768
4495	-4.3917236	4.708465
4496	0.08146322	6.8322387
4497	4.2344546	12.56743
4498	0.17877537	6.6534786
4499	-1.1003827	11.082646
4500	-3.5728831	8.926885
4501	1.4790244	7.857395
4502	3.6428964	9.361541
4503	1.4017656	11.307641
4504	0.1857633	7.2490315
4505	0.10775679	10.885698
4506	1.6185619	10.0073395
4507	-1.5251921	9.452118
4508	2.3376987	6.977577
4509	2.036648	11.837943
4510	0.063179016	7.2959676
4511	-0.49374747	12.575786
4512	0.716767	10.544617
4513	3.4581866	13.422635
4514	1.7820513	9.517573
4515	1.9637446	10.790987
4516	1.0809915	6.8716683
4517	4.8205667	11.977283
4518	-1.6560262	13.964553
4519	3.555264	10.699468
4520	-3.2388246	8.205891
4521	-2.1515088	13.907283
4522	3.4933057	13.844248
4523	-0.9172206	11.518965
4524	3.9518952	14.267583
4525	1.3770504	10.5309725
4526	-1.7943616	12.266852
4527	0.5677482	12.452916
4528	-1.6529176	9.297835
4529	2.7757225	10.962214
4530	0.45402408	7.5696387
4531	0.34308946	7.6510797
4532	0.54769284	6.6505218
4533	3.3539312	9.81079
4534	3.7187552	10.898978
4535	-2.1080792	13.010507
4536	-1.6291268	13.196235
4537	0.0129017215	13.038713
4538	-0.07777411	6.926276
4539	-0.017571272	6.6512895
4540	1.7879628	7.766248
4541	2.3493087	11.20483
4542	-2.3471909	8.64985
4543	-2.861339	10.1854315
4544	2.2595553	10.053739
4545	3.7143822	14.223233
4546	0.576382	6.774347
4547	3.7410026	12.538745
4548	2.1649423	10.191159
4549	1.4443777	11.303325
4550	2.4831538	9.812017
4551	0.3571692	5.209794
4552	-0.816189	12.793677
4553	0.38069367	16.104939
4554	2.7374403	10.716636
4555	-0.94371337	12.829973
4556	-0.7622044	13.934236
4557	2.5254269	10.593386
4558	0.13984215	6.3346686
4559	1.004513	11.071843
4560	-0.06780386	7.0662827
4561	0.05972582	7.189461
4562	2.094213	10.454993
4563	-0.5703117	12.30616
4564	4.8065925	12.582223
4565	-1.6578331	13.028266
4566	-3.7002225	7.6185927
4567	0.8779287	6.711866
4568	-3.6285086	-6.1632066
4569	2.6075623	10.10003
4570	0.8032476	10.345393
4571	2.4077563	9.9553385
4572	-3.029553	8.841104
4573	2.2463675	12.7065115
4574	3.2883663	12.906388
4575	1.9632332	6.557547
4576	-0.14767307	6.7740803
4577	0.118920386	7.782351
4578	0.6754902	10.74447
4579	-3.969068	9.014658
4580	-1.9564862	9.464484
4581	0.6259765	11.817388
4582	3.7906919	13.254188
4583	2.1245768	6.563164
4584	1.6932385	14.571012
4585	0.16895378	7.6893735
4586	2.4782934	10.502379
4587	2.616918	11.045211
4588	0.29225445	7.8269496
4589	3.9882736	7.9681478
4590	1.1425139	10.182141
4591	-1.3766932	3.6101446
4592	1.0075333	5.337126
4593	-1.0004001	8.12892
4594	-1.132553	12.916179
4595	-0.12068224	6.9531665
4596	0.38070357	6.531987
4597	10.178388	-2.1086605
4598	-1.0748484	11.898962
4599	0.99679345	7.083672
4600	0.5850612	9.699098
4601	2.0068452	6.414173
4602	-1.1949631	13.2897215
4603	-2.7738624	7.905619
4604	3.8194282	9.70472
4605	2.4627295	9.22379
4606	2.2629738	7.4669795
4607	0.19698685	7.1260433
4608	0.31680924	6.7815104
4609	2.7263668	9.265342
4610	-1.5747497	13.784085
4611	-3.742549	9.401763
4612	-0.0934121	6.9210696
4613	1.5899382	7.2515597
4614	-0.38082343	7.77885
4615	-3.6981277	9.538674
4616	-4.7525907	9.765819
4617	-0.587125	8.032618
4618	2.1095989	2.2803671
4619	-1.4484658	5.7561
4620	1.3890754	6.219415
4621	-1.3871144	9.1016245
4622	2.785628	7.8938184
4623	4.3891373	13.204785
4624	7.453646	-10.759594
4625	2.2870388	11.975707
4626	1.7358266	6.479509
4627	0.041542053	7.6338296
4628	3.765027	12.629785
4629	-2.1809382	8.13613
4630	3.8498547	13.269313
4631	0.81130534	7.0768027
4632	0.9008668	6.9744606
4633	-1.6859369	10.681336
4634	10.535872	-3.8235018
4635	1.8255264	15.199594
4636	2.2781596	8.35353
4637	0.05149591	7.210645
4638	1.605443	6.970518
4639	-0.2617535	-15.669671
4640	-1.244498	13.757904
4641	-0.3143289	12.712371
4642	4.075242	13.180131
4643	-2.5949492	9.326091
4644	-0.2489928	15.87295
4645	2.333128	10.306233
4646	-0.23336643	6.6223855
4647	-3.5114698	9.35851
4648	2.1519082	10.240079
4649	-2.1319494	11.598784
4650	-0.7140145	7.924229
4651	4.2665615	12.501253
4652	-1.1445084	12.727082
4653	3.629363	12.706967
4654	2.1655648	10.583148
4655	1.8390608	10.45606
4656	3.5858946	12.78483
4657	0.71053374	6.6827836
4658	0.7724506	11.606378
4659	-8.064879	2.9051278
4660	-2.446613	8.0524845
4661	-2.0706167	13.020054
4662	-2.137958	10.15035
4663	3.7236083	13.357646
4664	1.4564011	11.10941
4665	1.3058343	12.239045
4666	3.394268	9.510501
4667	3.7902198	10.903277
4668	1.9833999	6.9367127
4669	1.2841966	6.6293006
4670	-0.37832838	6.452081
4671	-2.4132104	7.072745
4672	0.9410207	6.746677
4673	-1.3039027	13.811805
4674	-1.7218037	11.837668
4675	-0.6479693	13.61915
4676	4.0759563	-10.095652
4677	-1.1550711	13.604989
4678	2.4649513	11.541717
4679	2.470199	11.258533
4680	4.0335107	8.989486
4681	0.23934382	6.714602
4682	3.73604	12.993777
4683	0.049085975	7.6113896
4684	3.0891047	11.0695505
4685	3.4866362	13.056142
4686	-1.8574221	13.571761
4687	1.1481125	7.822502
4688	-1.2298028	13.18657
4689	3.9922862	13.313033
4690	-1.7307793	13.564162
4691	0.19401759	12.99572
4692	1.281324	11.370084
4693	2.069429	10.279294
4694	0.5237513	8.102251
4695	-0.53778195	14.061501
4696	-2.4135022	9.011193
4697	-2.1552246	13.200656
4698	-2.385854	8.373172
4699	0.7667343	7.300591
4700	-2.5122156	10.038634
4701	3.575212	9.456279
4702	1.3166122	7.2039094
4703	3.8072681	12.312448
4704	-2.0628862	13.221656
4705	1.2270863	11.937492
4706	-0.0641973	6.8965254
4707	2.2891564	10.786534
4708	4.4322243	12.203386
4709	-2.2599893	9.69855
4710	-0.49280286	7.305534
4711	-4.483251	9.397855
4712	-0.38570914	14.753191
4713	2.1250021	9.775362
4714	3.6488667	13.762265
4715	0.3919624	12.018859
4716	3.738627	10.029948
4717	-1.5397793	13.242183
4718	4.0208654	10.074593
4719	2.1974854	7.983847
4720	1.5218157	9.155598
4721	4.1999617	12.666705
4722	4.1222754	10.453955
